ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
2643621,Passenger,DURHAM,CT,01/24/2024,01/23/2027,Regular,Passenger,0,2024,BMW,750 Xe,SD,White,0,H06,0,BMW 7-Series Plug in,PHEV,Light-Duty (Class 1-2)
2643621,Passenger,DURHAM,CT,01/24/2024,01/23/2027,Regular,Passenger,0,2024,BMW,750 Xe,SD,White,0,H06,0,BMW 7-Series Plug in,PHEV,Light-Duty (Class 1-2)
2643638,Passenger,EAST HAVEN,CT,01/18/2024,01/17/2027,Regular,Passenger,0,2024,Dodge,Hornet R/t Plus,4W,Black,0,H04,0,Dodge Hornet,PHEV,Light-Duty (Class 1-2)
2643662,Passenger,NORWICH,CT,12/30/2023,12/29/2026,Regular,Passenger,0,2023,Tesla,Model 3,SU,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2643671,Passenger,WEATOGUE,CT,01/09/2024,01/08/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2643686,Passenger,SOUTH WINDSOR,CT,01/18/2024,01/17/2027,Regular,SUV,7000,2024,Cadillac,Lyriq Lux,EP,Blue,6935436,E00,7000,Cadillac Lyriq,BEV,Light-Duty (Class 1-2)
2643696,Passenger,STAMFORD,CT,01/05/2024,01/04/2027,Regular,Passenger,0,2020,Tesla,Model S,SD,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
2643705,Passenger,EAST HAMPTON,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2643717,Passenger,BRIDGEPORT,CT,01/08/2024,01/07/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,3086562,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2643724,Passenger,WATERTOWN,CT,01/09/2024,01/08/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2643734,Passenger,SOUTHPORT,CT,01/05/2024,01/04/2027,Regular,SUV,5820,2023,Genesis,Gv60 Performance,SU,Red,0,E00,5820,Genesis GV60 EV,BEV,Light-Duty (Class 1-2)
2643735,Passenger,EAST LYME,CT,01/05/2024,01/04/2027,Regular,Passenger,0,2022,BMW,330xe,4D,White,6788729,H04,0,BMW 3-Series Plug in,PHEV,Light-Duty (Class 1-2)
2643743,Passenger,MYSTIC,CT,01/08/2024,01/07/2027,Regular,SUV,0,2023,Jeep,Grand Cherokee Overland 4xe,SU,Silver,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2643761,Passenger,NEW HAVEN,CT,01/12/2024,01/11/2027,Regular,SUV,0,2021,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2643781,Passenger,EASTON,CT,01/12/2024,01/11/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2643793,Passenger,MERIDEN,CT,01/12/2024,01/11/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2643795,Passenger,NEW HAVEN,CT,01/12/2024,01/11/2027,Regular,SUV,0,2023,Jeep,Wrangler 4xe,SU,Yellow,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
2643796,Passenger,WEST HAVEN,CT,01/17/2024,01/16/2027,Regular,SUV,0,2023,KIA,Niro Sx,SU,White,6438477,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2643809,Passenger,WINDSOR,CT,01/12/2024,01/11/2027,Regular,SUV,0,2023,Subaru,SOLTERRA LIMITED,EP,Blue,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
2643821,Passenger,NEW HAVEN,CT,01/27/2024,01/26/2027,Regular,SUV,0,2024,Lexus,Nx 450h Luxury,SU,Silver,0,H04,0,Lexus NX 450h+,PHEV,Light-Duty (Class 1-2)
2643836,Passenger,CROMWELL,CT,01/27/2024,01/26/2027,Regular,SUV,6945,2023,Cadillac,Lyriq Luxury,SU,Gray,0,E00,6945,Cadillac Lyriq,BEV,Light-Duty (Class 1-2)
2643840,Passenger,BURLINGTON,CT,01/27/2024,01/26/2027,Regular,SUV,0,2023,KIA,Sportage X Line,SU,Green,0,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
2643840,Passenger,BURLINGTON,CT,01/27/2024,01/26/2027,Regular,SUV,0,2023,KIA,Sportage X Line,SU,Green,0,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
2643867,Passenger,WEST HAVEN,CT,01/27/2024,01/26/2027,Regular,Passenger,0,2023,Jeep,Grand Cherokee Limited 4xe,4W,Blue,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2643903,Passenger,HADDAM,CT,12/30/2023,12/29/2026,Regular,SUV,0,2022,BMW,Ix Xdrive50,SW,White,0,E00,0,BMW iX,BEV,Light-Duty (Class 1-2)
2643909,Passenger,WESTBROOK,CT,01/18/2024,01/17/2027,Regular,Truck,6600,2024,Jeep,Wrangler Rubicon 4xe,EP,White,0,H04,6600,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2643918,Passenger,HAMDEN,CT,12/30/2023,12/29/2026,Regular,Passenger,0,2023,Toyota,Bz4x Xle,SU,Silver,0,E00,0,Toyota BZ4X,BEV,Light-Duty (Class 1-2)
2643933,Passenger,TULSA,OK,01/18/2024,01/17/2027,Regular,Passenger,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,Brown,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2643950,Passenger,FAIRFIELD,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2643956,Passenger,WEST HARTFORD,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2643976,Passenger,STAMFORD,CT,01/24/2024,01/23/2027,Regular,Passenger,0,2021,BMW,X5 Xdrive45e,SU,Black,0,H06,0,BMW X5,PHEV,Light-Duty (Class 1-2)
2643985,Passenger,MILFORD,CT,01/05/2024,01/04/2027,Regular,Passenger,0,2023,Chevrolet,Bolt Ev 1lt,4D,Black,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
2643990,Passenger,UNCASVILLE,CT,01/05/2024,01/04/2027,Regular,Passenger,0,2012,Chevrolet,Volt,4H,Silver,0,H04,0,Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
2643997,Passenger,UNCASVILLE,CT,01/12/2024,01/11/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644009,Passenger,PLANTSVILLE,CT,12/27/2023,12/26/2026,Regular,Passenger,0,2023,Chevrolet,Bolt Euv Premier,4D,White,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
2644019,Passenger,MILFORD,CT,01/12/2024,01/11/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644081,Passenger,CHESHIRE,CT,12/27/2023,12/26/2026,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644082,Passenger,EASTON,CT,12/27/2023,12/26/2026,Regular,Passenger,0,2024,Mini,Cooper Se,2H,Green,0,E00,0,Mini Hardtop 2 Door EV,BEV,Light-Duty (Class 1-2)
2644089,Passenger,TULSA,OK,01/18/2024,01/17/2027,Regular,Passenger,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,White,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2644100,Combination,MIDDLETOWN,CT,01/12/2024,01/11/2027,Combination,Truck,6500,2023,Ford,F150 Lightning Pro,PK,Gray,0,E00,7000,Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
2644111,Passenger,TULSA,OK,01/18/2024,01/17/2027,Regular,Passenger,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2644127,Passenger,BRISTOL,CT,01/12/2024,01/11/2027,Regular,Passenger,0,2023,Nissan,Ariya Evolve+,SU,Gray,0,E00,0,Nissan Ariya,BEV,Light-Duty (Class 1-2)
2644167,Passenger,SHELTON,CT,01/12/2024,01/11/2027,Regular,SUV,6900,2023,Jeep,Grand Cherokee Overland 4xe,SU,White,0,G04,6900,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2644172,Passenger,TULSA,OK,01/04/2024,01/03/2027,Regular,Passenger,0,2023,Hyundai,Santa Fe Limited,EP,White,0,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
2644191,Passenger,NORWALK,CT,01/08/2024,01/07/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644209,Passenger,NORWALK,CT,01/01/2024,12/31/2026,Regular,Passenger,0,2015,Chevrolet,Volt,4H,White,0,H04,0,Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
2644215,Passenger,BLOOMFIELD,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644245,Passenger,WETHERSFIELD,CT,01/24/2024,01/23/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644301,Passenger,NEW FAIRFIELD,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644302,Passenger,MONROE,CT,01/09/2024,01/08/2027,Regular,SUV,0,2017,Tesla,Model X,SU,Black,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
2644305,Passenger,FALLS VILLAGE,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2024,Hyundai,Ioniq 5 Limited,SD,Gold,0,E00,0,Hyundai Ioniq 5,BEV,Light-Duty (Class 1-2)
2644305,Passenger,FALLS VILLAGE,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2024,Hyundai,Ioniq 5 Limited,SD,Gold,0,E00,0,Hyundai Ioniq 5,BEV,Light-Duty (Class 1-2)
2644307,Passenger,WOODBRIDGE,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Blue,7049676,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644310,Passenger,HAMDEN,CT,01/01/2024,12/31/2026,Regular,Passenger,0,2023,Hyundai,Ioniq 5 Sel,SU,Black,0,E00,0,Hyundai Ioniq EV,BEV,Light-Duty (Class 1-2)
2644332,Passenger,GALES FERRY,CT,01/09/2024,01/08/2027,Regular,SUV,0,2023,Toyota,Rav4 Prime Se,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2644333,Passenger,PORTLAND,CT,01/09/2024,01/08/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,4103282,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644343,Passenger,MYSTIC,CT,01/05/2024,01/04/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644344,Passenger,TULSA,OK,01/05/2024,01/04/2027,Regular,Passenger,0,2023,Hyundai,Santa Fe Limited,EP,Gray,0,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
2644369,Passenger,TULSA,OK,01/05/2024,01/04/2027,Regular,Passenger,0,2023,Hyundai,Santa Fe Limited,EP,Gray,0,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
2644403,Passenger,DARIEN,CT,01/18/2024,01/17/2027,Regular,Passenger,0,2023,Toyota,Rav4 Prime Se,SW,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2644426,Passenger,STORRS,CT,01/08/2024,01/07/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644427,Passenger,DARIEN,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644428,Passenger,STAMFORD,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644429,Passenger,FAIRFIELD,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,5508855,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644430,Passenger,SOUTHINGTON,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644431,Passenger,RIDGEFIELD,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644432,Passenger,DARIEN,CT,01/08/2024,01/07/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644433,Passenger,WOODSTOCK,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644434,Passenger,WEST HARTFORD,CT,01/08/2024,01/07/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,White,6520514,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644444,Passenger,AVON,CT,01/08/2024,01/07/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644460,Passenger,SOUTH WINDSOR,CT,01/04/2024,01/03/2027,Regular,Passenger,0,2023,Mercedes-benz,Eqe 350 4matic,SD,Gray,0,E00,0,Mercedes EQS,BEV,Light-Duty (Class 1-2)
2644477,Passenger,BURLINGTON,CT,01/17/2024,01/16/2027,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644483,Passenger,KILLINGWORTH,CT,01/24/2024,01/23/2027,Regular,Passenger,0,2021,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644520,Passenger,NEW HAVEN,CT,01/12/2024,01/11/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,4210764,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644546,Passenger,WATERFORD,CT,01/27/2024,01/26/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644547,Passenger,FAIRFIELD,CT,01/27/2024,01/26/2027,Regular,SUV,0,2024,Lexus,Rx 450h+ Luxury,SU,Silver,4104861,H04,0,Lexus Rx 450h+ Luxury,PHEV,Light-Duty (Class 1-2)
2644554,Passenger,MIDDLEBURY,CT,01/02/2024,01/01/2027,Regular,SUV,0,2022,Hyundai,Ioniq 5 Sel,SU,Gray,0,E00,0,Hyundai Ioniq EV,BEV,Light-Duty (Class 1-2)
2644558,Passenger,GREENWICH,CT,01/02/2024,01/01/2027,Regular,Passenger,0,2024,Mini,Cooper Se,2T,Green,0,E00,0,Mini Hardtop 2 Door EV,BEV,Light-Duty (Class 1-2)
2644567,Passenger,STAMFORD,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2020,Volvo,S90 T8 Ocean Race,SD,White,0,H04,0,Volvo s90 Plug In,PHEV,Light-Duty (Class 1-2)
2644614,Passenger,MADISON,CT,01/05/2024,01/04/2027,Regular,SUV,0,2023,Tesla,Model X,SU,White,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
2644624,Passenger,RIDGEFIELD,CT,01/18/2024,01/17/2027,Regular,Van,0,2021,Chrysler,Pacifica Hybrid Touring L,VN,Gray,0,H06,0,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
2644643,Passenger,NORWALK,CT,01/13/2024,01/12/2027,Regular,SUV,0,2023,Mercedes-benz,Eqe Suv 350 4matic,SU,White,0,E00,0,Mercedes EQE SUV,BEV,Light-Duty (Class 1-2)
2644648,Passenger,HARTFORD,CT,01/13/2024,01/12/2027,Regular,Passenger,0,2019,Audi,E-tron Premium Plus,SU,Black,913501,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
2644665,Passenger,NORWALK,CT,01/13/2024,01/12/2027,Regular,SUV,0,2024,Audi,Q5 E Premium Plus 55,SU,Gray,0,H04,0,Audi Q5 Plug In,PHEV,Light-Duty (Class 1-2)
2644667,Passenger,NEW MILFORD,CT,01/04/2024,01/03/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Blue,1528527,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644783,Passenger,STRATFORD,CT,01/27/2024,01/26/2027,Regular,SUV,0,2023,Nissan,Ariya Evolve+,SU,Black,0,E00,0,Nissan Ariya,BEV,Light-Duty (Class 1-2)
2644794,Passenger,NEW HAVEN,CT,01/09/2024,01/08/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2644808,Passenger,WOODBRIDGE,CT,01/27/2024,01/26/2027,Regular,Passenger,0,2024,Jeep,Wrangler Sahara 4xe,SU,White,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2644826,Passenger,TRUMBULL,CT,01/17/2024,01/16/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2644839,Passenger,BRISTOL,CT,01/27/2024,01/26/2027,Regular,Passenger,6900,2024,Jeep,Grand Cherokee Limited 4xe,4W,Red,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2644868,Passenger,HARTFORD,CT,01/18/2024,01/17/2027,Regular,Passenger,0,2023,Chevrolet,Bolt Ev 2lt,4D,Gray,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
2644890,Passenger,SOUTHINGTON,CT,01/18/2024,01/17/2027,Regular,Passenger,0,2023,Audi,Rs E-tron Gt,SD,Gray,0,E00,0,Audi e-tron GT,BEV,Light-Duty (Class 1-2)
2644898,Passenger,LEDYARD,CT,01/13/2024,01/12/2027,Regular,Passenger,0,2024,Toyota,Rav4 Prime Xse,EP,Silver,1724711,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2644923,Passenger,DANBURY,CT,01/04/2024,01/03/2027,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2645062,Passenger,SOUTH WINDSOR,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2645070,Passenger,BRANFORD,CT,01/27/2024,01/26/2027,Regular,SUV,5530,2024,Toyota,Rav4 Prime Xse,SU,Red,7037980,H04,5530,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2645098,Passenger,MYSTIC,CT,01/13/2024,01/12/2027,Regular,SUV,0,2023,Jeep,Grand Cherokee Limited 4xe,SU,Blue,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2645188,Passenger,MANCHESTER,CT,01/17/2024,01/16/2027,Regular,Passenger,0,2012,Chevrolet,Volt,4H,Black,0,H04,0,Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
2645208,Passenger,GUILFORD,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2024,Hyundai,Ioniq 5 Sel,4D,Gray,0,E00,0,Hyundai Ioniq 5,BEV,Light-Duty (Class 1-2)
2645208,Passenger,GUILFORD,CT,01/09/2024,01/08/2027,Regular,Passenger,0,2024,Hyundai,Ioniq 5 Sel,4D,Gray,0,E00,0,Hyundai Ioniq 5,BEV,Light-Duty (Class 1-2)
2645245,Passenger,NEW HAVEN,CT,01/24/2024,01/23/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645266,Passenger,PARSIPPANY,NJ,01/02/2024,01/01/2027,Regular,Passenger,0,2024,KIA,Niro Wind,SU,Gray,0,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2645268,Passenger,PARSIPPANY,NJ,01/02/2024,01/01/2027,Regular,Passenger,0,2024,KIA,Niro Wind,SU,Gray,0,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2645269,Passenger,PARSIPPANY,NJ,01/02/2024,01/01/2027,Regular,Passenger,0,2024,KIA,Niro Wind,SU,Red,0,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2645271,Passenger,PARSIPPANY,NJ,01/02/2024,01/01/2027,Regular,Passenger,0,2024,KIA,Niro Wind,SU,Black,0,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2645300,Passenger,PARSIPPANY,NJ,01/02/2024,01/01/2027,Regular,Passenger,0,2024,KIA,Niro Wind,SU,Green,0,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2645359,Passenger,WATERTOWN,CT,01/28/2024,01/27/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Limited,SU,Green,709153,E00,0,Hyundai Ioniq 5,BEV,Light-Duty (Class 1-2)
2645359,Passenger,WATERTOWN,CT,01/28/2024,01/27/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Limited,SU,Green,709153,E00,0,Hyundai Ioniq 5,BEV,Light-Duty (Class 1-2)
2645370,Passenger,NEW BRITAIN,CT,01/05/2024,01/04/2027,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2645414,Commercial,SEATTLE,WA,01/18/2024,01/17/2025,Commercial,Van,9500,2023,Rivian,Edv 700,VN,Blue,0,E00,9500,Rivian EDV,BEV,Medium-Duty (Class 3-6)
2645415,Commercial,SEATTLE,WA,01/18/2024,01/17/2025,Commercial,Van,9500,2023,Rivian,Edv 700,VN,Blue,0,E00,9500,Rivian EDV,BEV,Medium-Duty (Class 3-6)
2645434,Commercial,SEATTLE,WA,01/18/2024,01/17/2025,Commercial,Van,9500,2023,Rivian,Edv 700,VN,Blue,0,E00,9500,Rivian EDV,BEV,Medium-Duty (Class 3-6)
2645435,Commercial,SEATTLE,WA,01/18/2024,01/17/2025,Commercial,Van,9500,2023,Rivian,Edv 700,VN,Blue,0,E00,9500,Rivian EDV,BEV,Medium-Duty (Class 3-6)
2645480,Passenger,NEW HAVEN,CT,01/04/2024,01/03/2027,Regular,SUV,0,2024,Volvo,Xc60 Plus,SU,Blue,0,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
2645483,Passenger,BLOOMFIELD,CT,01/04/2024,01/03/2027,Regular,Passenger,6364,2023,Mercedes-benz,Eqs 53 4matic+,4D,Gray,0,E00,7200,Mercedes EQS,BEV,Light-Duty (Class 1-2)
2645494,Passenger,DARIEN,CT,01/12/2024,01/11/2027,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645503,Passenger,PARSIPPANY,NJ,01/02/2024,01/01/2027,Regular,Passenger,0,2024,KIA,Niro Wind,SU,White,0,E00,0,Kia Niro EV,BEV,Light-Duty (Class 1-2)
2645549,Passenger,NEW HAVEN,CT,01/12/2024,01/11/2027,Regular,Passenger,0,2024,Toyota,Prius Prime Se,4D,Black,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2645552,Passenger,SOUTH WINDSOR,CT,01/02/2024,01/01/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645565,Passenger,HARTFORD,CT,01/29/2024,01/28/2027,Regular,SUV,0,2023,Mercedes-benz,Eqs 580 4matic,EP,Black,0,E00,0,Mercedes EQS,BEV,Light-Duty (Class 1-2)
2645580,Passenger,SOUTH WINDSOR,CT,01/09/2024,01/08/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645603,Passenger,WEST CORNWALL,CT,01/17/2024,01/16/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645620,Commercial,SEATTLE,WA,01/18/2024,01/17/2025,Commercial,Van,9500,2023,Rivian,Edv 700,VN,Blue,0,E00,9500,Rivian EDV,BEV,Medium-Duty (Class 3-6)
2645621,Commercial,SEATTLE,WA,01/18/2024,01/17/2025,Commercial,Van,9500,2023,Rivian,Edv 700,VN,Blue,0,E00,9500,Rivian EDV,BEV,Medium-Duty (Class 3-6)
2645665,Passenger,WESTPORT,CT,01/13/2024,01/12/2027,Regular,SUV,0,2024,Toyota,Rav4 Prime Se,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2645667,Passenger,FAIRFIELD,CT,01/13/2024,01/12/2027,Regular,Passenger,0,2023,Porsche,Taycan,SD,Gray,0,E00,0,Porsche Taycan,BEV,Light-Duty (Class 1-2)
2645671,Passenger,MILFORD,CT,01/18/2024,01/17/2027,Regular,Passenger,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645709,Passenger,TULSA,OK,01/05/2024,01/04/2027,Regular,Passenger,0,2024,Hyundai,Tucson Limited,EP,White,0,H04,0,Hyundai Tucson,PHEV,Light-Duty (Class 1-2)
2645747,Passenger,MILFORD,CT,01/12/2024,01/11/2027,Regular,SUV,4916,2021,Tesla,Model Y,SU,White,0,E00,5500,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645748,Passenger,WALLINGFORD,CT,01/12/2024,01/11/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645763,Passenger,GLASTONBURY,CT,01/12/2024,01/11/2027,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2645775,Passenger,EAST HARTFORD,CT,12/27/2023,12/26/2026,Regular,Passenger,0,2024,Jeep,Wrangler Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
